item_id,src_file,src_line,kind,heading_path,content,design_dest,actual_file,actual_line,verdict,note
B-0851,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/index.rst,200,para,ユーザ情報,HTTPメソッド情報は任意項目である。省略した場合はPOSTが設定される。,B-4,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/index.rst,200,KEPT,照合方法: para/admonition 冒頭（句点区切り）: HTTPメソッド情報は任意項目である。; after L200 に同テキスト存在
B-0852,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/index.rst,202,para,ユーザ情報,例えば、権限によって参照可能なデータが異なる場合は、以下のようにユーザ情報を使い分ける。,B-4,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/index.rst,202,KEPT,照合方法: para/admonition 冒頭（句点区切り）: 例えば、権限によって参照可能なデータが異なる場合は、以下のようにユーザ情報を使い; after L202 に同テキスト存在
B-0853,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/index.rst,204,figure,ユーザ情報,./_image/testcase-user.png,B-4,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/index.rst,204,KEPT,照合方法: figure/image 冒頭; after L204 に同テキスト存在
B-0854,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/index.rst,207,para,ユーザ情報,別の例として、同じリクエストIDで複数のHTTPメソッドを受け入れる場合は、以下のようにユーザ情報を使い分ける。,B-4,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/index.rst,207,KEPT,照合方法: para/admonition 冒頭（句点区切り）: 別の例として、同じリクエストIDで複数のHTTPメソッドを受け入れる場合は、以下; after L207 に同テキスト存在
B-0855,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/index.rst,209,figure,ユーザ情報,./_image/testcase-user2.png,B-4,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/index.rst,209,KEPT,照合方法: figure/image 冒頭; after L209 に同テキスト存在
B-0856,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/index.rst,214,heading,,,B-4,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/index.rst,121,KEPT,照合方法: heading タイトル全文: Cookie情報; after L121 に同テキスト存在
B-0857,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/index.rst,216,para,Cookie情報,そのテストケースで必要となるCookie情報をLIST_MAPのデータタイプで記載する。 これにより、ケースごとに異なるCookie情報を送信してテストを行うことが可能となる。,B-4,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/index.rst,216,KEPT,照合方法: para/admonition 冒頭（句点区切り）: そのテストケースで必要となるCookie情報をLIST_MAPのデータタイプで記; after L216 に同テキスト存在
B-0858,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/index.rst,219,para,Cookie情報,Cookie情報は、任意項目のためCookieを必要としないケースの場合には、記載不要である。,B-4,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/index.rst,219,KEPT,照合方法: para/admonition 冒頭（句点区切り）: Cookie情報は、任意項目のためCookieを必要としないケースの場合には、記; after L219 に同テキスト存在
B-0859,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/index.rst,221,para,Cookie情報,例えば、ケースよってCookieの値を変更する必要がある場合には、以下のようにCookie情報を設定する。 Cookieを必要としないケースの場合には、以下例の8ケース目のように値を記載せずに空白としておくこと。,B-4,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/index.rst,221,KEPT,照合方法: para/admonition 冒頭（句点区切り）: 例えば、ケースよってCookieの値を変更する必要がある場合には、以下のようにC; after L221 に同テキスト存在
B-0860,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/index.rst,224,figure,Cookie情報,./_image/requestCookie.png,B-4,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/index.rst,224,KEPT,照合方法: figure/image 冒頭; after L224 に同テキスト存在
B-0861,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/index.rst,230,heading,,,B-4,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/index.rst,124,KEPT,照合方法: heading タイトル全文: クエリパラメータ情報; after L124 に同テキスト存在
B-0862,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/index.rst,232,para,クエリパラメータ情報,そのテストケースで必要となるクエリパラメータ情報をLIST_MAPのデータタイプで記載する。 これにより、ケースごとに異なるクエリパラメータ情報を送信してテストを行うことが可能となる。,B-4,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/index.rst,232,KEPT,照合方法: para/admonition 冒頭（句点区切り）: そのテストケースで必要となるクエリパラメータ情報をLIST_MAPのデータタイプ; after L232 に同テキスト存在
B-0863,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/index.rst,235,para,クエリパラメータ情報,クエリパラメータ情報は、任意項目のためクエリパラメータを必要としないケースの場合には、記載不要である。,B-4,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/index.rst,235,KEPT,照合方法: para/admonition 冒頭（句点区切り）: クエリパラメータ情報は、任意項目のためクエリパラメータを必要としないケースの場合; after L235 に同テキスト存在
B-0864,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/index.rst,237,para,クエリパラメータ情報,例えば、ケースよってクエリパラメータの値を変更する必要がある場合には、以下のようにクエリパラメータ情報を設定する。 クエリパラメータを必要としないケースの場合には、以下例の3ケース目のように値を記載せずに空白としておくこと。,B-4,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/index.rst,237,KEPT,照合方法: para/admonition 冒頭（句点区切り）: 例えば、ケースよってクエリパラメータの値を変更する必要がある場合には、以下のよう; after L237 に同テキスト存在
B-0865,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/index.rst,240,figure,クエリパラメータ情報,./_image/queryParams.png,B-4,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/index.rst,240,KEPT,照合方法: figure/image 冒頭; after L240 に同テキスト存在
B-0866,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/index.rst,245,heading,,,B-4,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/index.rst,182,KEPT,照合方法: heading タイトル全文: リクエストパラメータ; after L182 に同テキスト存在
B-0867,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/index.rst,247,para,リクエストパラメータ,各テストケースで送信するHTTPパラメータを、LIST_MAPのデータタイプで記載する。\,B-4,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/index.rst,247,KEPT,照合方法: para/admonition 冒頭（句点区切り）: 各テストケースで送信するHTTPパラメータを、LIST_MAPのデータタイプで記; after L247 に同テキスト存在
B-0868,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/index.rst,250,para,リクエストパラメータ,:ref:`http_dump_tool` を使用して、リクエストパラメータのデータを作成する。\ 初期画面表示のリクエスト（例えばメニュー画面からの遷移）以外は、このツールを用いてリクエストパラメータのデータを作成する。,B-4,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/index.rst,78,KEPT,照合方法: para/admonition 冒頭（句点区切り）: :ref:; after L78 に同テキスト存在
B-0869,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/index.rst,253,para,リクエストパラメータ,LIST_MAPのデータタイプでHTTPリクエストパラメータを記載する。IDは、\ **requestParams**\ とする。 このデータと、\ :ref:`request_test_testcases` とは、行単位で関連付けられる。\ 例えば、テストケース一覧の先頭のテストケースでは、リクエストパラメータ表の先,B-4,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/index.rst,253,KEPT,照合方法: para/admonition 冒頭（句点区切り）: LIST_MAPのデータタイプでHTTPリクエストパラメータを記載する。; after L253 に同テキスト存在
B-0870,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/index.rst,257,para,リクエストパラメータ,テストケースとのひもづけを分かりやすくするため :ref:`marker_column` としてテストケース番号を記載すること。,B-4,ja/development_tools/testing_framework/guide/development_guide/05_UnitTestGuide/02_RequestUnitTest/index.rst,257,KEPT,照合方法: para/admonition 冒頭（句点区切り）: テストケースとのひもづけを分かりやすくするため :ref:; after L257 に同テキスト存在
