mapping_id,src_section_id,src_type,src_file,src_body_start,src_body_end,heading_path,lines,audience,dest_part,dest_page,dest_section,disposition,note
current-0365,current-0365,current,ja/development_tools/testing_framework/guide/development_guide/08_TestTools/02_MasterDataSetup/index.rst,4,21,マスタデータ投入ツール,18,user,第4部 ツール,マスタデータ投入ツール,機能概要,MOVE,「マスタデータ投入ツール」index.rstの本文。tipでblank_projectを使用してプロジェクトを構築した場合はgsp-dba-maven-pluginの使用を推奨し本ツールより優先すべき旨、importantで本ツールはマルチスレッド機能に対応せずマルチスレッドのテストは結合テスト等の別手段で行うべき旨を説明。末尾のtoctree自体は非実体的だが、tip／important部分は利用者が本ツールを使う前に知るべき前提・制限でありdesign.mdの機能概要（前提事項）に相当する内容のため、判断ルール5により分割せず全体をMOVE（batch-03のcurrent-0178／0179のJUnit Vintage tip／important admonitionと同型パターン）。dest_pageはvocabulary.md暫定リストのマスタデータ投入ツール（第2部 導入と設定）。
input-0150,input-0150,input,.rn/20260724-ntf-yaml-support/input/ntf-testdata-doc.md,559,576,NTF テストデータ リファレンス > 8. 値の書き方 > 8.3 インタープリタ一覧,18,user,第3部 テストの実装方法,テストデータの書き方,使用方法,MERGE,7種類のインタープリタ（NullInterpreter・QuotationTrimmer・DateTimeInterpreter・LineSeparatorInterpreter・BinaryFileInterpreter・BasicJapaneseCharacterInterpreter・CompositeInterpreter）の変換内容一覧表と、ダブルクォート文字やスペースそのものを値として記述する際のExcel/YAML双方のエスケープ記法を説明。batch-08のinput-0149（インタープリタチェーンの仕組みという前提知識）に続く具体的な一覧であり、現行解説書・既処理inputいずれにも無い新規情報のためMERGE。
input-0151,input-0151,input,.rn/20260724-ntf-yaml-support/input/ntf-testdata-doc.md,578,580,NTF テストデータ リファレンス > 8. 値の書き方 > 8.4 DateTimeInterpreter の完全一致制約,3,user,第3部 テストの実装方法,テストデータの書き方,使用方法,MERGE,DateTimeInterpreterは`${systemTime}`等の完全一致のみを変換し部分文字列は変換されないこと、文字列中の`${...}`を置換するにはCompositeInterpreterとの組み合わせが必要な旨を説明。input-0150の一覧表を補足する新規情報のためMERGE。
input-0152,input-0152,input,.rn/20260724-ntf-yaml-support/input/ntf-testdata-doc.md,582,586,NTF テストデータ リファレンス > 8. 値の書き方 > 8.5 文字種生成の有効文字種,5,user,第3部 テストの実装方法,テストデータの書き方,使用方法,MERGE,"`${文字種,文字数}`で使用できる14種類の文字種の一覧と、それ以外を指定した場合はエラーになる旨を説明。batch-03のcurrent-0174（セルへの特殊な記述方法）が11種類の文字種を列挙済みで概念は重複するが、中国語・サロゲートペア・改行の3種の追加とエラー時挙動の明示は現行解説書に無い新規情報のため、セクション全体をMERGE（分割はしない）。"
input-0153,input-0153,input,.rn/20260724-ntf-yaml-support/input/ntf-testdata-doc.md,588,595,NTF テストデータ リファレンス > 8. 値の書き方 > 8.6 BinaryFileInterpreter のパス基準,8,user,第3部 テストの実装方法,テストデータの書き方,使用方法,MERGE,`${binaryFile:パス}`のパス基準がテストデータファイルのディレクトリからの相対パスであり、Excel・YAML両方で同じ動作である旨をExcel/YAML対比表で説明。Excel側の相対パス基準はbatch-03のcurrent-0174に概念が既出だが、YAMLファイル基準の対比列は現行解説書に無い新規情報のため、セクション全体をMERGE。
input-0154,input-0154,input,.rn/20260724-ntf-yaml-support/input/ntf-testdata-doc.md,597,607,NTF テストデータ リファレンス > 8. 値の書き方 > 8.7 日付型カラムの記述形式と境界値,11,user,第3部 テストの実装方法,テストデータの書き方,使用方法,MERGE,日付の有効な記述形式（`yyyyMMddHHmmssSSS`・後置0埋め短縮形・JDBCタイムスタンプエスケープ形式）を説明。記述形式自体はbatch-03のcurrent-0173（日付の記述方法、記述例と評価結果の対応表付き）と重複するが、`java.sql.Timestamp`型カラムの期待値は末尾`.0`が必須でこれがないとアサートが失敗するという注意はcurrent-0173に無い新規情報のため、セクション全体をMERGE。
input-0155,input-0155,input,.rn/20260724-ntf-yaml-support/input/ntf-testdata-doc.md,609,611,NTF テストデータ リファレンス > 8. 値の書き方 > 8.8 バイナリデータの記述,3,user,,,,DROP,「`0x`プレフィックス付き16進数で記述できる。`0x`がない場合は文字列としてエンコードされる」という1文のみ。batch-06のinput-0013（固定長ファイルの行構造、「バイナリデータは16進数形式（例:`0x4AD`）で記述。`0x`プレフィックスがない場合は文字列として解釈」としてテストデータの書き方/使用方法へMERGE済み）と全く同じ規則の再掲であり新規情報を含まないため、判断ルール5によりDROP。
input-0156,input-0156,input,.rn/20260724-ntf-yaml-support/input/ntf-testdata-doc.md,613,615,NTF テストデータ リファレンス > 8. 値の書き方 > 8.9 X9/SX9 型フィールドの記述,3,user,第3部 テストの実装方法,テストデータの書き方,使用方法,MERGE,X9/SX9型（バイナリ表現の数値）フィールドはパディング文字・符号を含めた実際のバイト列表現（固定長フォーマットの実値）をそのまま記述するという記法を説明。現行解説書・既処理inputいずれにも無い新規情報のためMERGE。
input-0157,input-0157,input,.rn/20260724-ntf-yaml-support/input/ntf-testdata-doc.md,617,636,NTF テストデータ リファレンス > 8. 値の書き方 > 8.10 データ型マッピング,20,user,第3部 テストの実装方法,テストデータの書き方,使用方法,MERGE,フィールドのデータ型を指定する日本語型名称（半角英字・全角漢字等）と型記号（X/N/XN/Z/SZ/P/SP/X9/SX9/B）の対応表、使用できない型名称を指定した場合のエラー、および`TEST_{型名称}`という名前のデータ型を定義すると同名の基底型より優先されるテスト専用型定義の仕組みを説明。現行解説書・既処理inputいずれにも無い新規情報のためMERGE。
input-0158,input-0158,input,.rn/20260724-ntf-yaml-support/input/ntf-testdata-doc.md,640,645,NTF テストデータ リファレンス > 9. ディレクティブ > 9.1 ディレクティブの構成,6,user,第3部 テストの実装方法,テストデータの書き方,使用方法,MERGE,ディレクティブが「キー名・値」の2要素で記述されること、Excel（ファイルデータブロック先頭に｜キー名｜値｜形式）・YAML（`directives:`オブジェクトに`key: value`形式）双方の記述位置を説明。batch-06のinput-0016はディレクティブキーの意味を表で示すのに対し、本セクションは記述形式そのものを扱う異なる観点のため重複せず新規情報としてMERGE。
input-0159,input-0159,input,.rn/20260724-ntf-yaml-support/input/ntf-testdata-doc.md,647,665,NTF テストデータ リファレンス > 9. ディレクティブ > 9.2 固定長ファイルのディレクティブ,19,user,第3部 テストの実装方法,テストデータの書き方,使用方法,MERGE,固定長ファイルで有効な11個のディレクティブキー一覧（無効なキー指定時はエラー）。`file-type`・`text-encoding`・`record-length`・`record-separator`はbatch-06のinput-0016と重複するが、ゾーン10進数・パック10進数の正負符号ニブル指定や`required-decimal-point`・`fixed-sign-position`・`required-plus-sign`等7キーは現行解説書・batch-06いずれにも無い新規情報のため、セクション全体をMERGE。
input-0160,input-0160,input,.rn/20260724-ntf-yaml-support/input/ntf-testdata-doc.md,667,683,NTF テストデータ リファレンス > 9. ディレクティブ > 9.3 可変長ファイルのディレクティブ,17,user,第3部 テストの実装方法,テストデータの書き方,使用方法,MERGE,可変長ファイルで有効な8個のディレクティブキー一覧（無効なキー指定時はエラー）。`quoting-delimiter`はbatch-06のinput-0016と重複するが、`field-separator`・`ignore-blank-lines`・`requires-title`・`max-record-length`・`title-record-type-name`は現行解説書・batch-06いずれにも無い新規情報のため、セクション全体をMERGE。
input-0161,input-0161,input,.rn/20260724-ntf-yaml-support/input/ntf-testdata-doc.md,685,697,NTF テストデータ リファレンス > 9. ディレクティブ > 9.4 デフォルトディレクティブの DI 設定,13,user,,,,DROP,実測: 全内容が「デフォルトディレクティブのDI設定」表（defaultDirectives/fixedLengthDirectives/variableLengthDirectivesの3キー）とナビゲーションリンクのみ。current-0292（`RequestUnitTest_batch.rst`225-262行、同じ3キーをXML設定例付きでより詳細に説明、第2部リクエスト単体テストの設定（Nablarchバッチアプリケーション）使用方法へMOVE済み）と完全に重複する内容のため、判断ルール5によりcurrent側を残し本行をDROP（[3観点レビュー対応]、重複先: current-0292。旧判断はテストデータの書き方へMERGEしていたが誤りだった）。
input-0162,input-0162,input,.rn/20260724-ntf-yaml-support/input/ntf-testdata-doc.md,701,706,NTF テストデータ リファレンス > 10. ヘッダ・コメント・空エントリ > 10.1 ヘッダの構造,6,user,第3部 テストの実装方法,テストデータの書き方,使用方法,MERGE,ヘッダにはカラム名を列挙すること、ヘッダ末尾の空カラムは除去され末尾カラムの省略が可能なこと、データエントリがヘッダより少ない場合は不足分が空文字で補完されることを説明。現行解説書・既処理inputいずれにも無い新規情報のためMERGE。
